nist_frequency_p,nist_frequency_stat,nist_block_freq_p,nist_block_freq_stat,nist_runs_p,nist_runs_stat,nist_longest_run_p,nist_longest_run_stat,nist_serial_p1,nist_serial_p2,nist_serial_delta1,nist_serial_delta2,nist_approx_entropy_p,nist_approx_entropy_stat,nist_approx_entropy_apen,nist_cusum_fwd_p,nist_cusum_fwd_stat,nist_cusum_bwd_p,nist_cusum_bwd_stat,shannon_entropy,min_entropy,max_probability,run_mean,run_std,run_max,num_runs,autocorr_lag_1,autocorr_lag_2,autocorr_lag_4,autocorr_lag_8,autocorr_lag_16,compression_ratio
0.010880686887530829,0.007519635911457954,-0.007731995308504338,-0.0027696779569532735,0.00637100512752113,0.0036025981324200986,0.03798412237969387,0.020831644828704157,0.013786161803004689,0.009784197576072984,0.013161400288454387,0.014468631133981944,0.0009639969006275351,0.0016623368777254654,0.0059676505555216865,0.005385738287388904,0.00019653807081340346,-0.004715405081269637,-0.010037540767225437,0.013204730976667634,0.01564593933294418,0.018308801997754927,0.004951087740250841,0.02025391816674983,0.0023698629314003483,0.00385006848170633,0.00519503812694893,0.0009910916852459194,-0.01116340231493723,-0.010291166953866195,0.012333903756061772,0.027730290014878846
-0.0023598542510740116,-0.007362488443282018,-0.04360964112018678,-0.04150120747344374,-0.0035224123251714444,-0.005337694555781525,-0.09316267438812702,-0.06180204607989936,-0.004041340302123046,-0.0025384606002259603,-0.003881768308608571,-0.0011528866907343626,-0.012178565946908861,-0.01277463363786353,-0.005945449026406777,-0.005234840131500534,-0.002117441185002349,-0.005741510441292803,-0.006653848547861116,-0.03110990600591208,-0.03686809585233448,-0.040085120470404266,-0.0042174742990521,-0.007870774984321543,-0.003785697442774563,-0.007241414007414733,-0.005913417751982024,0.0033829814179966887,0.02434042126742611,-0.0029002353503278754,-0.00016665754806510335,-0.07171638711486594
-0.0023598542510740116,-0.007362488443282018,-0.04360964112018678,-0.04150120747344374,-0.0035224123251714444,-0.005337694555781525,-0.09316267438812702,-0.06180204607989936,-0.004041340302123046,-0.0025384606002259603,-0.003881768308608571,-0.0011528866907343626,-0.012178565946908861,-0.01277463363786353,-0.005945449026406777,-0.005234840131500534,-0.002117441185002349,-0.005741510441292803,-0.006653848547861116,-0.03110990600591208,-0.03686809585233448,-0.040085120470404266,-0.0042174742990521,-0.007870774984321543,-0.003785697442774563,-0.007241414007414733,-0.005913417751982024,0.0033829814179966887,0.02434042126742611,-0.0029002353503278754,-0.00016665754806510335,-0.07171638711486594
-0.023947123006444145,-0.012638274028188335,-0.042966749883241846,-0.04381134431385703,-0.0015465487234655483,-0.005820665028014958,-0.09677429023679451,-0.06266581981045193,-0.003132592575601052,-0.0004045464774935681,-0.0009966665164654388,0.00022351907801748894,-0.013015744335421573,-0.011691782279830249,-0.004099088232567283,0.0007586797841463522,0.0014445530394641536,-0.0012959817574414957,-0.0030671583145499425,-0.025869414036540094,-0.03464115619447057,-0.03993515290062078,-0.005784461693241383,-0.010237810981683424,0.0013392178529329612,-0.007458791951676176,-0.005312273955939873,0.005944543872121812,0.01864140100327063,-0.0021041315097522786,-0.0012239520950868155,-0.07298093585137394
-0.00616693561323018,-0.003718749609365659,0.022417978349765236,0.016318553114535915,0.00416429999756474,0.005036935666048521,0.04047966685218853,0.023470625188233497,0.01030234116348538,-0.004026863287476772,0.00953241266898658,0.0025919034690605257,-0.00043009326885112386,0.0030824210928312823,-0.0025910606198726784,-0.007233487492628683,-0.014944292946079258,-0.0042942802425341145,0.0007290008958261751,0.018868600585078638,0.012863803811856088,0.018049024878284855,0.005439801527770669,0.006183812736649088,0.0029901105526130324,0.000742037663485462,0.00024026216941820167,0.00012858171301559197,0.04460412408853245,0.012265405779908178,0.0022019712064616213,0.028097139502933716
0.0012286220965916073,-0.0012759535786108244,-0.031817978213030076,-0.025119052271304555,-0.004709585940108809,0.0007468549398709001,0.03395536002187555,0.026036156078730527,0.01121329905919083,0.0036660035919658185,0.007914287060075367,-0.001548680868872907,0.00539275712606468,0.00303475021134318,0.005551352881029743,0.007533315297303033,0.009044491742844229,-0.00975081620209039,-0.008312181699438951,0.010669287290052126,0.008152052913685566,0.013580718813448129,-0.0004650326792079795,-0.009965577324446712,0.002636480486679602,-0.0032508351788010257,-0.0017125532249292518,-0.005359897632883985,0.03761847618794491,-0.00882922429584596,0.004188422390679989,0.02563917993742507
0.01567676900878496,0.009639292876545368,0.017416259575593358,0.019466177486651758,0.005019608544030234,0.0034091858598094406,0.03982581010242029,0.025205669697988924,0.01563069964313854,0.00748278248058341,0.010462298225256746,0.0025410380619928217,0.010538347418537342,0.0072199406047229785,0.009087884498185303,0.0029834616367952547,-0.00011414084625812394,0.01489510612614822,0.014904999800789938,0.013762201641457068,0.011421277684084997,0.015324872832175061,0.004968568522413079,0.013331601990789749,-0.005935844493424156,0.004632029756385237,0.006468462871262091,0.004982901888538436,0.03795115370441635,0.006333513027411755,-0.0022753517175760863,0.029474931158474646
-0.01770056615399426,-0.015254080669041058,-0.0007732881221170373,-0.0025504145774607424,0.0023545504929120397,-0.002656015760186392,-0.09834118325162762,-0.0637956699472636,-0.0403445010631404,-0.01283296491769363,-0.014497507136437661,-0.019718405173676387,-0.003546144191361691,-0.003207245756017869,-0.010584905687686615,-0.0044992649412343155,-0.007279043765962569,-0.0069712151806163546,0.0010030923779527257,-0.026391917999053476,-0.005742162159758663,-0.034444651742906555,-9.094900309492005e-06,-0.0006885587060401121,-0.007916311754805179,1.4680092065191274e-05,0.00039685436937929807,0.0018181045026858555,-0.0027320572207304395,-0.017955594961545102,-0.015653266398407906,-0.0745717908367078
-0.006655873363167757,-0.002957906984013334,0.009960581396462657,0.0057206526762161045,-0.0026240737706882556,-0.01009634753568207,0.04625208033844274,0.028933065009869096,0.013768533140037106,0.013165036246473392,0.01306961620748666,0.013667738741556832,0.022280214660556793,0.011864382130041803,0.001441403856469492,0.006653349875944059,-0.0006636963065926693,-0.00025809462636743773,-9.814803091558133e-05,0.007744676677511961,0.013712466323545414,0.015572401166550662,-0.012906878958351626,0.015373540986170156,0.0032810556025287953,-0.012675310639344843,-0.006175808786035759,0.008195382260273618,-0.01956381284190684,-0.0011960314743964774,0.008268106805448951,0.026044520613359056
0.009364088174920652,0.00435803991413195,-0.006380771209228442,-0.014710372892495797,0.002230113469609023,-0.0003142680023120192,0.036049763293549406,0.025288984359427787,0.009066611967818971,-0.026320459906310135,0.006427997792725364,-0.014430254189314838,-0.0028074889149638693,0.0023826970615488108,0.003630523860356334,-0.006872581657212322,0.0007766716303467547,-0.011189476221284167,-0.011444006109986731,0.009097158281665543,0.007968106532889579,0.012769951653535828,0.0013382607618336805,0.01955753931302297,0.0003085340481879939,-0.0020418611247396256,0.008211373347485278,0.00030812980188784424,-0.019516513679009223,-0.000917462649999834,0.006321535973643222,0.025312072556989734
0.008599878176646598,0.014242411011582589,0.02351728988559444,0.014363202879444543,-0.011858717274026275,0.0005750945367481109,0.04110233132463236,0.02830008208186882,0.011645918577701196,0.0011459698733824553,0.0077016934338234935,-0.002399748071375143,0.00926883647979139,0.007091322507208133,0.004609904994658791,0.010080185962815449,0.008378321689674522,-0.002899635069825308,-0.005431747836937575,0.005248479493120612,0.014303021458590592,0.023492692441959662,0.0036496520055425206,-0.00011718872460733109,0.0036048874629432247,0.006770316902729973,0.006786657011712122,0.0016553702212149801,-0.02168592563429229,0.0031184164551996216,0.006194597505445927,0.026900300808192695
-0.0023598542510740116,-0.007362488443282018,-0.04360964112018678,-0.04150120747344374,-0.0035224123251714444,-0.005337694555781525,-0.09316267438812702,-0.06180204607989936,-0.004041340302123046,-0.0025384606002259603,-0.003881768308608571,-0.0011528866907343626,-0.012178565946908861,-0.01277463363786353,-0.005945449026406777,-0.005234840131500534,-0.002117441185002349,-0.005741510441292803,-0.006653848547861116,-0.03110990600591208,-0.03686809585233448,-0.040085120470404266,-0.0042174742990521,-0.007870774984321543,-0.003785697442774563,-0.007241414007414733,-0.005913417751982024,0.0033829814179966887,0.02434042126742611,-0.0029002353503278754,-0.00016665754806510335,-0.07171638711486594
-0.0025149418199816864,-0.008197644442118417,-0.04645158334843075,-0.04352146410643684,-0.0037156765594431817,-0.0055183972848283245,-0.09533809741728191,-0.060406521188938314,-0.00386647657213814,0.0011445128635855894,-0.004031840397951783,0.001260088603222016,-0.013117010075175699,-0.012571593977599492,-0.007999156325086005,-0.005476545680696319,-0.0027397489783919583,-0.005539331255889692,-0.006607618551672658,-0.030941762996750128,-0.035406138753009485,-0.04131035099418568,-0.004590316083727259,-0.009083520855223242,0.0010359677449133641,-0.007478721302311442,-0.005888982260032662,0.004631904253492394,0.024939437868164306,-0.0032488828107670995,0.0001120083419478135,-0.07263213690079283
0.011766846292614446,0.006189059570452855,0.0014179683319446212,-0.0016231589059862016,-4.935193549272299e-05,-0.002679135447126555,0.03562504885035196,0.02385446071143406,0.01254694887851656,0.010202541380081129,0.005738455009354766,0.006503966446641129,0.005574549044445121,0.00852092673582547,0.008945426405596209,0.007568357367692755,0.008375831857340471,0.0007526467019397387,-0.002279144957628887,0.011639870125791277,0.012355218557545414,0.018447144755509726,-0.02048401647639366,0.015326682525646902,0.001689463542379599,-0.007025577146450814,-0.004439758221258217,-0.004312622266943436,0.07183730623202791,0.006037560125118944,-6.490275250143896e-06,0.027877816412365065
0.004228379656799461,0.0026352568393303954,-0.05634290732180716,-0.04901615366472015,0.002683702374765744,6.633824380060105e-05,-0.12066402306127429,-0.07168283779069043,0.0037330809617606067,0.000980630806504905,0.0008968668318152595,0.0018061787724809619,-0.014822586364475683,-0.02137906013769907,-0.01418790733093374,0.002098861837454251,0.0021994960947108668,-0.009585515984574612,-0.0074297249891674255,-0.025686378375121423,0.0011380783062622868,0.005826252921933701,-1.332422425321056e-05,0.0068273452368089235,0.001747264432783595,-0.0003415685081927222,0.0014230426926826567,0.008769283444898975,0.028150954861628177,-0.0023542611405582645,0.0006618265775887266,-0.0850204650976957
0.0077650267605827135,0.004026856912967105,0.022155821647597804,0.022212629320092672,0.0031082757622698408,0.011392886193566482,0.03659637971812572,0.025319166729577774,0.007731035996775972,0.011162871639489822,0.004586692917641812,0.004235893977358955,-0.0059248785840577516,0.0029477682196056777,0.00044960845651985436,-0.0049034992445876925,-0.0034002247317584987,-0.00021128045489149372,0.0030519906051085853,0.01446419319584038,0.014855269173615397,0.01851652953611392,0.011982975436085326,-0.002965837261826891,0.003856981874541816,0.007061999666420888,0.004478002538517103,-0.013900157692119138,-0.015290952930072307,0.011702047868170666,0.0063292778733057276,0.02739295132108964
-0.018025386137005626,-0.014961901300621321,-0.0008465162957406846,-0.0025825781628378763,0.0021722440154621834,-0.0026643666502729956,-0.0973924394042183,-0.06502990554095277,-0.03982450725067423,-0.0117791584499804,-0.014562544085850958,-0.019564609598710377,-0.0035930715650533784,-0.0031171426780548473,-0.009880818042469174,-0.004827004937693005,-0.007459850807292696,-0.006976905042223507,0.001162187179454577,-0.026062819979201776,-0.005617537587447145,-0.03463396095040878,-0.0004336852226958854,-0.001054397679728254,-0.008036143468673344,-0.001474990397118745,0.00014209152994794748,0.0016688976337013628,-0.0031662639373757884,-0.01797135016408447,-0.014886082785811681,-0.07379002304202004
0.008996020993857884,0.00970239520762334,0.023472375674227806,0.015169962716602186,0.004362923647900061,-0.005356437954135345,0.03916669439485531,0.02515001720152668,0.01960919345904131,0.008048976869789044,0.008770028897756674,0.012279933100332983,0.00439945577694516,0.0048321516503028765,0.005996075230527822,0.0017793313060201399,0.005947648554509897,0.009969355157627433,0.010608378167958107,0.015375574564659473,0.019112520013068207,0.019581689676451786,-0.016010998072247276,0.0002434389265590653,-0.003955041391652685,-0.006093080763619128,-0.004800056525323271,0.006591517113624832,0.049369554703282574,-0.006711612836488712,-0.005526247414134104,0.027978056546708104
-0.008109200843614417,-0.0025100976446321963,0.022815093184528904,0.017003159325021215,-0.002505094243729218,0.0005262110196213143,0.039053962016879495,0.02530551980307564,0.01944157538581294,-0.0012989983150299622,0.006300132419545435,0.00048364365713837287,0.0038503925732379686,0.00023544182485011334,0.0035552214994913813,-0.002668089684940469,-0.006059366968775066,0.006486367344000428,0.005359957942456219,0.00997624729521931,0.013728946842293225,0.023886993248036104,-0.00012572297305780467,-0.0020723994509057775,0.0024379771410440298,-0.005014706854904034,-0.0030203367570265983,0.006816745725654982,0.03374011755282709,0.008456011833638968,-0.0026726295657329047,0.028296558187867048
0.010807894712479537,0.00731483192840642,0.03547293460598667,0.03436579882418073,3.984567119005078e-05,0.006967829021778016,0.039249780632228524,0.015642638986973906,0.018063563248283572,-0.0003762341363290034,0.008070056378633126,0.004181814108069375,0.0032819670341632445,0.005465109880726686,0.010061844458467703,0.00720359802743701,0.00979664973709987,0.0024725428563397143,0.0005496726348292214,0.019012085643075806,0.014214390233514678,0.01637033234801038,0.009176286632964548,0.003695674119899195,0.0035582818440161646,0.006548733555464423,0.005061984428434699,0.0022962006299758284,-0.007218480123701738,0.009100987361821354,-0.002198216746755861,0.028658223904203625
0.0045858108544484825,0.006575311571823477,0.005867423994407091,0.006085648865591793,-0.0001439234184908855,0.006996239949298797,0.04194134039203164,0.02399975735236694,0.013499634645604601,-0.04630022511405514,0.008266056300485616,-0.04112022493225595,0.0035788210593796065,0.0013318802546655206,0.009820890558793281,0.0074003042557751544,0.0019903257196051526,-0.0064289622893556955,-0.008870629370690039,0.010404022617847205,0.009616581546370071,0.010933118427317368,0.004990235720019882,-0.002440121243662361,-0.0005652677092734848,-0.0001877667156941243,0.0008276667320399156,0.007814840442260901,-0.016733297139744537,0.011935966061001864,-0.004522418939131967,0.02755736743332818
-0.0023598542510740116,-0.007362488443282018,-0.04360964112018678,-0.04150120747344374,-0.0035224123251714444,-0.005337694555781525,-0.09316267438812702,-0.06180204607989936,-0.004041340302123046,-0.0025384606002259603,-0.003881768308608571,-0.0011528866907343626,-0.012178565946908861,-0.01277463363786353,-0.005945449026406777,-0.005234840131500534,-0.002117441185002349,-0.005741510441292803,-0.006653848547861116,-0.03110990600591208,-0.03686809585233448,-0.040085120470404266,-0.0042174742990521,-0.007870774984321543,-0.003785697442774563,-0.007241414007414733,-0.005913417751982024,0.0033829814179966887,0.02434042126742611,-0.0029002353503278754,-0.00016665754806510335,-0.07171638711486594
-0.0024062946525714324,-0.007857079043217254,-0.046384143023094564,-0.04389624055869092,-0.0034208878034291956,-0.005539191910021373,-0.09522811863425659,-0.06006502595424308,-0.003461573667385096,0.0017810531900806837,-0.0042824341358641506,0.001415570271963702,-0.013139473768781613,-0.012658573956292685,-0.007564911345962173,-0.005515386391568455,-0.0027767593473930676,-0.005603222100670564,-0.006063281553335856,-0.030836014289874925,-0.035028160499616094,-0.04015366628471611,-0.004827253294338618,-0.009576222360548172,-0.000902848172394215,-0.00747452806679803,-0.005658014189348251,0.001876041795146648,0.025305168335436293,-0.0030410413975778283,0.0007584915825967187,-0.07284652025206015
-0.0162364893817562,-0.012179047319262963,-0.00056261547583631,-0.004074979401701171,0.0033579355294818926,-0.0027103983022982447,-0.09788017526507929,-0.06592499743005532,-0.04037735620890004,-0.01365813601514958,-0.014486874098193141,-0.019857114138754923,-0.003502321410443301,-0.0035315049689569377,-0.010477172470270944,-0.004831936060053863,-0.00782177297387193,-0.007024477423250346,0.0011026402927927848,-0.026128331781330873,-0.0056997834140429405,-0.0371480579689711,-7.376172673843939e-05,-0.0010722875728936287,-0.008208962954975618,0.0002619881637701837,0.0005910575043628797,0.003000834325348478,-0.0028126542158656777,-0.018339966582157103,-0.015104782637754255,-0.07365903942969453
0.008872674303017903,0.011878409692208151,0.01826563618424416,0.02184016852916102,-0.003050039491959069,0.0016147767412121538,0.03976211496532414,0.0327072011318387,0.006198955759127784,0.0025076319321374286,0.0014007616469416462,0.003290063539802759,0.009278986632320994,0.010018370842449258,0.00686857180759489,-0.002972717892885157,0.0044693092882107524,-0.0013705225769308526,0.0010037142085957385,0.02171790813275493,0.014746333870480157,0.023237403023679236,0.002387956053084963,0.005717303928281581,0.00260936888701508,0.0014811864764385518,0.003973587145649163,0.0017875532976700014,-0.01862099338049802,0.0008507051387323372,0.009262972587741843,0.027545904683647676
0.011049541256779776,0.007849635638258405,0.02035501104688592,0.025171968384552202,-0.00790637566415171,0.004361812098177324,0.0358920490087894,0.02386570734846828,0.017906055061639562,0.014277426219214248,0.015287184955941484,0.01129559897719446,0.0034688603505355787,0.0053590658902976426,0.0017148878261241407,0.005175335253411504,0.004799494153457999,-0.005141092136445877,-0.006009357530065245,0.00501793284553969,0.009320639145253154,0.015338932765803292,0.001668967448431431,0.0008887563980260893,0.002420279899424713,0.006961863395263208,0.006060357242031387,-0.011028617811443837,-0.025100082023618596,0.008548849687867914,-0.014312026820107349,0.026922631790075684
0.0029922009210474696,0.0008875636327661595,-0.05168204691608366,-0.04556043870335771,-0.003340743471389942,-0.0008811817489947771,-0.09714374096036522,-0.05944710421437094,-0.004120058842820243,-0.002979120593269613,-0.0030569814649749104,-0.0006040662460293333,-0.011470894214894542,-0.008822944430642679,-0.002542015198023364,0.0033749778985895772,0.0031044987388577283,-0.007165059761703106,-0.00700877916935724,-0.027629550741989986,-0.03489400373809474,-0.040358682333214234,-0.0005376094718269542,-0.0011123349191643683,0.0026582172781706957,-0.003274224755173236,-0.0017707116943535084,-0.016842558333094074,-0.004456100635877079,-0.004498311664376615,-0.0010539505141190376,-0.07583478391832614
0.0006556180874190431,-0.001111817237035666,0.017904847416436952,0.014842092703120216,0.0044482104865119255,-0.002002793269466565,0.047521024471585634,0.03419563270172603,0.01380801372840324,0.013051563700350925,0.0028214420036727006,0.011972804493380522,0.005942732995592905,0.004244780040675095,0.002451449590734569,-0.001169260951035085,-0.0036325690018315982,0.014419870187655306,0.013124880602783833,0.01358600974289402,0.010740831641929844,0.016439920714110486,-0.005322461255041162,0.012179170710160179,0.0020364341481558766,-0.0018333208176028392,0.00551025507508939,0.0072329135549580315,-0.009618183525758469,-0.0038109680350362396,0.0067508013896542705,0.028599410886818076
0.012483584109347703,0.0075303965275816155,-0.0064143451879135685,0.0015275336733384392,0.0018560488135972264,0.006074603858846786,0.03978323747776358,0.027691264782192776,0.010859197266099727,-0.003304776228319497,0.007774029917968619,-0.005931650182727708,0.007981712939413228,0.007476521532162224,0.009318559511357308,0.005304578615023274,0.0008826723556671823,-0.0054103397416110964,-0.008777332166691848,0.020694100756309126,0.014327575508268638,0.014143951236587782,0.00411464213065301,-0.0010152702592949937,0.0038207238906215937,0.005306150213582442,0.002055895194016557,0.011551158209672395,0.04181712741934462,0.01680568263107034,-0.006021079635411297,0.028665531548322177
0.0014744101720134495,0.004312135929658325,0.021704180304905094,0.014369682964907043,0.0026873611861583414,0.005810243942241868,0.04068907341152226,0.0221055755229645,0.014891592487263097,0.007648694724521192,0.009033781354883103,0.005982915704075822,0.006066955623946341,0.0052715023590462805,0.0007462345502790413,0.010465434088266647,0.012025023073974808,0.003008874151641976,0.0001734261528508796,0.007797757088983417,0.015838245199061022,0.016294978135347263,0.005638542369797506,0.014458002181436313,0.0052355395518861765,0.0062709524975343815,0.0054583105466963384,-0.00022384857195447693,-0.01876013627993416,0.0028478952507384747,-0.0033866536494770116,0.026816437655361368
0.008666359175856541,0.006117945124415201,0.011602427448433445,0.008393783455567246,0.006556239783276396,0.00373654126700103,0.027304972143851955,0.018603689071833285,-0.012939194221731896,-0.006306979160972333,-0.03037935758436106,-0.006808736166515245,0.0078216409023878,0.014644754758660384,-0.0011013750273673394,-0.0006747333211205842,-0.0068572814446451955,0.003270478986496528,0.00408392068351759,0.017703742454118584,0.00949764958551441,0.010223014091018286,0.002280036838403703,0.003994552694966842,-0.004580695478723556,0.00425272033503461,-0.0005978997716204049,-0.0010525358068980495,-0.01830043963395383,0.0011717759281509644,-0.01911790236110846,0.026099545571778435
0.005260542261322598,0.00010606127962091705,0.018877273590585445,0.021160582538905147,0.0003128088404582741,-0.0031205159663431916,0.035358448788624625,0.021752242863949504,0.006036909202842935,0.010398375974596662,0.0035964554917791245,0.004636800875664449,0.005016685468074229,0.0014118809133651666,0.009580985966617845,-0.010856248618879363,-0.009986239590657532,0.013904714802861236,0.011963653764823903,0.014260710645990002,0.00319444760197257,-0.0014555310919149634,0.005083119809728487,-0.005847137271168776,0.0036141957427116723,-0.005567660956189684,-0.013834227843906319,-0.00213994487007767,-0.023426475974429196,0.0034301357988465496,-0.0008840525209689076,0.026339272141922266
0.009795135767737974,0.014774962595661236,0.0205538712082398,0.019108227235476533,0.005331030749821366,0.004721546486262013,0.03553290098957859,0.013430170214355712,0.013438478032544481,0.005027785472921095,0.012955549669950415,0.00925686481918774,0.003423712103503931,0.003027874283388883,0.006831099612595608,0.009650942146433862,0.012812149489727745,-0.0006013864746000763,0.00021045419802248944,0.01199258003686282,0.011260807900687269,0.013509785211504095,0.0003149170737287932,0.013776771421034936,0.0034421581875403715,0.006342290619732012,0.00718574293688107,-0.018004447389922688,-0.018328634004569723,-0.0008689726085913208,0.0032374113168680196,0.02844134373299312
